country.x,season,country_2,seller_raw,buyer_raw,team_name,league,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played,team_url,season_start.x,buyer_clean,seller_clean,pos_clean,seller_norm,buyer_norm,transfer_id,log_fee,country.y,season_start.y,rivalry_proximity.y,rivalry_proximity,choice_id,nat_match,chosen
Spain,2021,Spain,getafe,valencia cf,Valencia CF,LaLiga,Arrivals,Hugo Duro,https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,Centre-Forward,21,Spain,Getafe,LaLiga,0,TRUE,loan transfer,Summer,37,36,10,2380,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2021,2021,valencia,getafe,centre-forward,getafe,valencia,8300,0,,,,0,8294,1,0
Spain,2021,Spain,villarreal,rcd mallorca,RCD Mallorca,LaLiga,Arrivals,Fer Niño,https://www.transfermarkt.com/fer-nino/profil/spieler/627294,Centre-Forward,20,Spain,Villarreal,LaLiga,0,TRUE,loan transfer,Summer,38,25,2,1036,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2021,2021,rcd mallorca,villarreal,centre-forward,villarreal,rcd mallorca,8337,0,,,,0,8294,1,0
Spain,2021,Spain,real sociedad,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Willian José,https://www.transfermarkt.com/willian-jose/profil/spieler/122155,Centre-Forward,29,Brazil,Real Sociedad,LaLiga,0,TRUE,,Summer,49,44,11,2152,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2021,2021,real betis,real sociedad,centre-forward,real sociedad,real betis,8339,0,,,,0,8294,0,0
Spain,2021,Spain,getafe,rcd mallorca,RCD Mallorca,LaLiga,Arrivals,Ángel Rodríguez,https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,Centre-Forward,34,Spain,Getafe,LaLiga,0,FALSE,,Summer,38,33,8,1712,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2021,2021,rcd mallorca,getafe,centre-forward,getafe,rcd mallorca,8294,0,,,,0,8294,1,1
Spain,2021,Spain,villarreal,deportivo alavés,Deportivo Alavés,LaLiga,Arrivals,Iván Martín,https://www.transfermarkt.com/ivan-martin/profil/spieler/341278,Attacking Midfield,22,Spain,Villarreal,LaLiga,0,TRUE,loan transfer,Summer,23,8,0,271,https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/saison_id/2021,2021,alavés,villarreal,attacking midfield,villarreal,alavs,8158,0,,,,0,8335,1,0
Spain,2021,Spain,valencia,rcd mallorca,RCD Mallorca,LaLiga,Arrivals,Kang-in Lee,https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149,Attacking Midfield,20,"Korea, South",Valencia,LaLiga,0,FALSE,,Summer,37,34,1,1548,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2021,2021,rcd mallorca,valencia,attacking midfield,valencia,rcd mallorca,8335,0,,,,0,8335,0,1
Spain,2021,Spain,atlético,ca osasuna,CA Osasuna,LaLiga,Arrivals,Manu Sánchez,https://www.transfermarkt.com/manu-sanchez/profil/spieler/618809,Left-Back,20,Spain,Atlético,LaLiga,0,TRUE,loan transfer,Summer,39,34,1,2350,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2021,2021,ca osasuna,atlético,left-back,atltico,ca osasuna,8180,0,,,,0,8336,1,0
Spain,2021,Spain,barcelona,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Juan Miranda,https://www.transfermarkt.com/juan-miranda/profil/spieler/341227,Left-Back,21,Spain,Barcelona,LaLiga,0,FALSE,,Summer,44,23,1,1369,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2021,2021,real betis,barcelona,left-back,barcelona,real betis,8201,0,,,,0,8336,1,0
Spain,2021,Spain,real sociedad,rayo vallecano,Rayo Vallecano,LaLiga,Arrivals,Kévin Rodrigues,https://www.transfermarkt.com/kevin-rodrigues/profil/spieler/206947,Left-Back,27,Portugal,Real Sociedad,LaLiga,0,TRUE,loan transfer,Summer,43,17,0,692,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2021,2021,rayo vallecano,real sociedad,left-back,real sociedad,rayo vallecano,8323,0,,,,0,8336,0,0
Spain,2021,Spain,villarreal,rcd mallorca,RCD Mallorca,LaLiga,Arrivals,Jaume Costa,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318,Left-Back,33,Spain,Villarreal,LaLiga,0,FALSE,,Summer,36,28,0,2058,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2021,2021,rcd mallorca,villarreal,left-back,villarreal,rcd mallorca,8336,0,,,,0,8336,1,1
Spain,2021,Spain,villarreal,getafe cf,Getafe CF,LaLiga,Arrivals,Jorge Cuenca,https://www.transfermarkt.com/jorge-cuenca/profil/spieler/494880,Centre-Back,21,Spain,Villarreal,LaLiga,0,TRUE,loan transfer,Summer,33,32,1,2687,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2021,2021,getafe,villarreal,centre-back,villarreal,getafe,8302,0,,,,0,8341,1,0
Spain,2021,Spain,real betis,villarreal cf,Villarreal CF,LaLiga,Arrivals,Aïssa Mandi,https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293,Centre-Back,29,Algeria,Real Betis,LaLiga,0,FALSE,,Summer,51,22,2,1609,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2021,2021,villarreal,real betis,centre-back,real betis,villarreal,8341,0,Spain,2020,0.81578947368421,0.81578947368421,8341,0,1
Spain,2022,Spain,villarreal,ca osasuna,CA Osasuna,LaLiga,Arrivals,Rubén Peña,https://www.transfermarkt.com/ruben-pena/profil/spieler/238868,Right-Back,30,Spain,Villarreal,LaLiga,0,FALSE,,Summer,27,24,0,1493,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2022,2022,ca osasuna,villarreal,right-back,villarreal,ca osasuna,8445,0,Spain,2021,0.542105263157895,0.542105263157895,8418,1,0
Spain,2022,Spain,barcelona,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Óscar Mingueza,https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,Right-Back,23,Spain,Barcelona,LaLiga,0,FALSE,,Summer,30,23,0,1429,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2022,2022,celta de vigo,barcelona,right-back,barcelona,celta de vigo,8418,0,Spain,2021,0.0578947368421052,0.0578947368421052,8418,1,1
Spain,2022,Spain,atlético,rayo vallecano,Rayo Vallecano,LaLiga,Arrivals,Sergio Camello,https://www.transfermarkt.com/sergio-camello/profil/spieler/505674,Centre-Forward,21,Spain,Atlético,LaLiga,0,TRUE,loan transfer,Summer,41,41,7,2608,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2022,2022,rayo vallecano,atlético,centre-forward,atltico,rayo vallecano,8410,0,Spain,2021,0.18421052631579,0.18421052631579,8422,1,0
Spain,2022,Spain,real madrid,getafe cf,Getafe CF,LaLiga,Arrivals,Juanmi Latasa,https://www.transfermarkt.com/juanmi-latasa/profil/spieler/623521,Centre-Forward,21,Spain,Real Madrid,LaLiga,0,TRUE,loan transfer,Summer,38,21,2,558,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2022,2022,getafe,real madrid,centre-forward,real madrid,getafe,8526,0,Spain,2021,0.0894736842105263,0.0894736842105263,8422,1,0
Spain,2022,Spain,barcelona,rcd espanyol barcelona,RCD Espanyol Barcelona,LaLiga,Arrivals,Martin Braithwaite,https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,Centre-Forward,31,Denmark,Barcelona,LaLiga,0,FALSE,,Summer,33,33,10,2575,https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2022,2022,espanyol,barcelona,centre-forward,barcelona,espanyol,8422,0,Spain,2021,0.0421052631578948,0.0421052631578948,8422,0,1
Spain,2022,Spain,barcelona,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Óscar Mingueza,https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,Right-Back,23,Spain,Barcelona,LaLiga,0,FALSE,,Summer,30,23,0,1429,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2022,2022,celta de vigo,barcelona,right-back,barcelona,celta de vigo,8418,0,Spain,2021,0.126315789473684,0.126315789473684,8445,1,0
Spain,2022,Spain,villarreal,ca osasuna,CA Osasuna,LaLiga,Arrivals,Rubén Peña,https://www.transfermarkt.com/ruben-pena/profil/spieler/238868,Right-Back,30,Spain,Villarreal,LaLiga,0,FALSE,,Summer,27,24,0,1493,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2022,2022,ca osasuna,villarreal,right-back,villarreal,ca osasuna,8445,0,Spain,2021,0.594736842105263,0.594736842105263,8445,1,1
Spain,2022,Spain,real sociedad,getafe cf,Getafe CF,LaLiga,Arrivals,Portu,https://www.transfermarkt.com/portu/profil/spieler/99353,Right Winger,30,Spain,Real Sociedad,LaLiga,0,TRUE,loan transfer,Summer,38,37,0,2003,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2022,2022,getafe,real sociedad,right winger,real sociedad,getafe,8527,0,Spain,2021,0.331578947368421,0.331578947368421,8472,1,0
Spain,2022,Spain,real sociedad,sevilla fc,Sevilla FC,LaLiga,Arrivals,Adnan Januzaj,https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847,Right Winger,27,Belgium,Real Sociedad,LaLiga,0,FALSE,,Summer,23,6,0,125,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2022,2022,sevilla fc,real sociedad,right winger,real sociedad,sevilla fc,8608,0,Spain,2021,0.331578947368421,0.331578947368421,8472,0,0
Spain,2022,Spain,cádiz cf,rayo vallecano,Rayo Vallecano,LaLiga,Arrivals,Salvi Sánchez,https://www.transfermarkt.com/salvi-sanchez/profil/spieler/246204,Right Winger,31,Spain,Cádiz CF,LaLiga,0,FALSE,,Summer,35,25,0,532,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2022,2022,rayo vallecano,cádiz cf,right winger,cdiz cf,rayo vallecano,8472,0,Spain,2021,0.968421052631579,0.968421052631579,8472,1,1
Spain,2022,Spain,real madrid,girona fc,Girona FC,LaLiga,Arrivals,Miguel Gutiérrez,https://www.transfermarkt.com/miguel-gutierrez/profil/spieler/525299,Left-Back,21,Spain,Real Madrid,LaLiga,1.1e+07,FALSE,,Summer,39,36,2,2577,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,girona,real madrid,left-back,real madrid,girona,8548,16.2134059216717,Spain,2021,0.263157894736842,0.263157894736842,8487,1,0
Spain,2022,Spain,elche cf,villarreal cf,Villarreal CF,LaLiga,Arrivals,Johan Mojica,https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,Left-Back,30,Colombia,Elche CF,LaLiga,5500000,FALSE,,Summer,47,27,0,1444,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2022,2022,villarreal,elche cf,left-back,elche cf,villarreal,8487,15.5202588320209,Spain,2021,0.236842105263158,0.236842105263158,8487,0,1
Spain,2022,Spain,athletic club,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Unai Núñez,https://www.transfermarkt.com/unai-nunez/profil/spieler/338285,Centre-Back,25,Spain,Athletic Club,LaLiga,0,TRUE,loan transfer,Summer,40,39,0,3451,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2022,2022,celta de vigo,athletic club,centre-back,athletic club,celta de vigo,8385,0,,,,0,8494,1,0
Spain,2022,Spain,espanyol,girona fc,Girona FC,LaLiga,Arrivals,David López,https://www.transfermarkt.com/david-lopez/profil/spieler/129444,Centre-Back,32,Spain,Espanyol,LaLiga,0,FALSE,,Summer,28,20,3,1658,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,girona,espanyol,centre-back,espanyol,girona,8494,0,,,,0,8494,1,1
Spain,2022,Spain,real madrid,getafe cf,Getafe CF,LaLiga,Arrivals,Borja Mayoral,https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976,Centre-Forward,25,Spain,Real Madrid,LaLiga,1e+07,FALSE,,Summer,41,38,9,2896,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2022,2022,getafe,real madrid,centre-forward,real madrid,getafe,8525,16.1180957509583,Spain,2021,0.0263157894736842,0.0263157894736842,8502,1,0
Spain,2022,Spain,real sociedad,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Willian José,https://www.transfermarkt.com/willian-jose/profil/spieler/122155,Centre-Forward,30,Brazil,Real Sociedad,LaLiga,1e+07,FALSE,,Summer,46,39,6,1433,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2022,2022,real betis,real sociedad,centre-forward,real sociedad,real betis,8593,16.1180957509583,Spain,2021,0.331578947368421,0.331578947368421,8502,0,0
Spain,2022,Spain,ud almería,real sociedad,Real Sociedad,LaLiga,Arrivals,Umar Sadiq,https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715,Centre-Forward,25,Nigeria,UD Almería,LaLiga,2e+07,FALSE,,Summer,3,3,1,128,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2022,2022,real sociedad,ud almería,centre-forward,ud almera,real sociedad,8610,16.8112428815183,,,,0,8502,0,0
Spain,2022,Spain,espanyol,rayo vallecano,Rayo Vallecano,LaLiga,Arrivals,Raúl de Tomás,https://www.transfermarkt.com/raul-de-tomas/profil/spieler/162038,Centre-Forward,27,Spain,Espanyol,LaLiga,1.1e+07,FALSE,,Summer,21,19,4,804,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2022,2022,rayo vallecano,espanyol,centre-forward,espanyol,rayo vallecano,8502,16.2134059216717,Spain,2021,0.373684210526316,0.373684210526316,8502,1,1
Spain,2022,Spain,atlético,ca osasuna,CA Osasuna,LaLiga,Arrivals,Manu Sánchez,https://www.transfermarkt.com/manu-sanchez/profil/spieler/618809,Left-Back,21,Spain,Atlético,LaLiga,0,TRUE,,Summer,46,36,0,2470,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2022,2022,ca osasuna,atlético,left-back,atltico,ca osasuna,8395,0,Spain,2021,0.18421052631579,0.18421052631579,8504,1,0
Spain,2022,Spain,rcd mallorca,rcd espanyol barcelona,RCD Espanyol Barcelona,LaLiga,Arrivals,Brian Oliván,https://www.transfermarkt.com/brian-olivan/profil/spieler/166677,Left-Back,28,Spain,RCD Mallorca,LaLiga,0,FALSE,,Summer,34,33,1,2713,https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2022,2022,espanyol,rcd mallorca,left-back,rcd mallorca,espanyol,8504,0,Spain,2021,0.805263157894737,0.805263157894737,8504,1,1
Spain,2022,Spain,atlético,girona fc,Girona FC,LaLiga,Arrivals,Rodrigo Riquelme,https://www.transfermarkt.com/rodrigo-riquelme/profil/spieler/461617,Left Winger,22,Spain,Atlético,LaLiga,0,TRUE,loan transfer,Summer,36,35,5,2308,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,girona,atlético,left winger,atltico,girona,8406,0,Spain,2021,0.18421052631579,0.18421052631579,8508,1,0
Spain,2022,Spain,atlético,valencia cf,Valencia CF,LaLiga,Arrivals,Samuel Lino,https://www.transfermarkt.com/samuel-lino/profil/spieler/694928,Left Winger,22,Brazil,Atlético,LaLiga,0,TRUE,loan transfer,Summer,42,41,8,3161,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2022,2022,valencia,atlético,left winger,atltico,valencia,8414,0,Spain,2021,0.18421052631579,0.18421052631579,8508,0,0
Spain,2022,Spain,barcelona,ca osasuna,CA Osasuna,LaLiga,Arrivals,Abde Ezzalzouli,https://www.transfermarkt.com/abde-ezzalzouli/profil/spieler/724520,Left Winger,20,Morocco,Barcelona,LaLiga,0,TRUE,loan transfer,Summer,34,34,6,1903,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2022,2022,ca osasuna,barcelona,left winger,barcelona,ca osasuna,8417,0,Spain,2021,0.0421052631578948,0.0421052631578948,8508,0,0
Spain,2022,Spain,real valladolid,girona fc,Girona FC,LaLiga,Arrivals,Toni Villa,https://www.transfermarkt.com/toni-villa/profil/spieler/337066,Left Winger,27,Spain,Real Valladolid,LaLiga,0,FALSE,,Summer,28,26,1,977,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,girona,real valladolid,left winger,real valladolid,girona,8550,0,,,,0,8508,1,0
Spain,2022,Spain,ud almería,rcd espanyol barcelona,RCD Espanyol Barcelona,LaLiga,Arrivals,José Carlos Lazo,https://www.transfermarkt.com/jose-carlos-lazo/profil/spieler/282410,Left Winger,26,Spain,UD Almería,LaLiga,0,FALSE,,Summer,37,14,1,342,https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2022,2022,espanyol,ud almería,left winger,ud almera,espanyol,8508,0,,,,0,8508,1,1
Spain,2022,Spain,espanyol,rayo vallecano,Rayo Vallecano,LaLiga,Arrivals,Raúl de Tomás,https://www.transfermarkt.com/raul-de-tomas/profil/spieler/162038,Centre-Forward,27,Spain,Espanyol,LaLiga,1.1e+07,FALSE,,Summer,21,19,4,804,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2022,2022,rayo vallecano,espanyol,centre-forward,espanyol,rayo vallecano,8502,16.2134059216717,Spain,2021,0.68421052631579,0.68421052631579,8525,1,0
Spain,2022,Spain,getafe,valencia cf,Valencia CF,LaLiga,Arrivals,Hugo Duro,https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,Centre-Forward,22,Spain,Getafe,LaLiga,4e+06,FALSE,,Summer,39,34,2,1578,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2022,2022,valencia,getafe,centre-forward,getafe,valencia,8535,15.2018051690841,,,,0,8525,1,0
Spain,2022,Spain,real sociedad,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Willian José,https://www.transfermarkt.com/willian-jose/profil/spieler/122155,Centre-Forward,30,Brazil,Real Sociedad,LaLiga,1e+07,FALSE,,Summer,46,39,6,1433,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2022,2022,real betis,real sociedad,centre-forward,real sociedad,real betis,8593,16.1180957509583,Spain,2021,0.668421052631579,0.668421052631579,8525,0,0
Spain,2022,Spain,ud almería,real sociedad,Real Sociedad,LaLiga,Arrivals,Umar Sadiq,https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715,Centre-Forward,25,Nigeria,UD Almería,LaLiga,2e+07,FALSE,,Summer,3,3,1,128,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2022,2022,real sociedad,ud almería,centre-forward,ud almera,real sociedad,8610,16.8112428815183,,,,0,8525,0,0
Spain,2022,Spain,real madrid,getafe cf,Getafe CF,LaLiga,Arrivals,Borja Mayoral,https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976,Centre-Forward,25,Spain,Real Madrid,LaLiga,1e+07,FALSE,,Summer,41,38,9,2896,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2022,2022,getafe,real madrid,centre-forward,real madrid,getafe,8525,16.1180957509583,Spain,2021,0.168421052631579,0.168421052631579,8525,1,1
Spain,2022,Spain,barcelona,elche cf,Elche CF,LaLiga,Arrivals,Álex Collado,https://www.transfermarkt.com/alex-collado/profil/spieler/282722,Attacking Midfield,23,Spain,Barcelona,LaLiga,0,TRUE,loan transfer,Summer,29,17,1,768,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2022,2022,elche cf,barcelona,attacking midfield,barcelona,elche cf,8421,0,Spain,2021,0.121052631578947,0.121052631578947,8534,1,0
Spain,2022,Spain,sevilla fc,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Óscar Rodríguez,https://www.transfermarkt.com/oscar-rodriguez/profil/spieler/284884,Attacking Midfield,24,Spain,Sevilla FC,LaLiga,0,TRUE,loan transfer,Summer,39,36,3,1995,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2022,2022,celta de vigo,sevilla fc,attacking midfield,sevilla fc,celta de vigo,8466,0,Spain,2021,0.484210526315789,0.484210526315789,8534,1,0
Spain,2022,Spain,real madrid,girona fc,Girona FC,LaLiga,Arrivals,Reinier,https://www.transfermarkt.com/reinier/profil/spieler/627226,Attacking Midfield,20,Brazil,Real Madrid,LaLiga,0,TRUE,loan transfer,Summer,22,18,2,639,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,girona,real madrid,attacking midfield,real madrid,girona,8549,0,Spain,2021,0.168421052631579,0.168421052631579,8534,0,0
Spain,2022,Spain,real madrid,sevilla fc,Sevilla FC,LaLiga,Arrivals,Isco,https://www.transfermarkt.com/isco/profil/spieler/85288,Attacking Midfield,30,Spain,Real Madrid,LaLiga,0,FALSE,,Summer,19,19,1,1265,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2022,2022,sevilla fc,real madrid,attacking midfield,real madrid,sevilla fc,8600,0,Spain,2021,0.168421052631579,0.168421052631579,8534,1,0
Spain,2022,Spain,sevilla fc,getafe cf,Getafe CF,LaLiga,Arrivals,Munir El Haddadi,https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725,Attacking Midfield,26,Morocco,Sevilla FC,LaLiga,0,FALSE,,Summer,34,31,7,1356,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2022,2022,getafe,sevilla fc,attacking midfield,sevilla fc,getafe,8534,0,Spain,2021,0.484210526315789,0.484210526315789,8534,0,1
Spain,2022,Spain,real madrid,getafe cf,Getafe CF,LaLiga,Arrivals,Borja Mayoral,https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976,Centre-Forward,25,Spain,Real Madrid,LaLiga,1e+07,FALSE,,Summer,41,38,9,2896,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2022,2022,getafe,real madrid,centre-forward,real madrid,getafe,8525,16.1180957509583,Spain,2021,0.252631578947368,0.252631578947368,8535,1,0
Spain,2022,Spain,real sociedad,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Willian José,https://www.transfermarkt.com/willian-jose/profil/spieler/122155,Centre-Forward,30,Brazil,Real Sociedad,LaLiga,1e+07,FALSE,,Summer,46,39,6,1433,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2022,2022,real betis,real sociedad,centre-forward,real sociedad,real betis,8593,16.1180957509583,Spain,2021,0.463157894736842,0.463157894736842,8535,0,0
Spain,2022,Spain,getafe,valencia cf,Valencia CF,LaLiga,Arrivals,Hugo Duro,https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,Centre-Forward,22,Spain,Getafe,LaLiga,4e+06,FALSE,,Summer,39,34,2,1578,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2022,2022,valencia,getafe,centre-forward,getafe,valencia,8535,15.2018051690841,Spain,2021,0.731578947368421,0.731578947368421,8535,1,1
Spain,2022,Spain,elche cf,villarreal cf,Villarreal CF,LaLiga,Arrivals,Johan Mojica,https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,Left-Back,30,Colombia,Elche CF,LaLiga,5500000,FALSE,,Summer,47,27,0,1444,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2022,2022,villarreal,elche cf,left-back,elche cf,villarreal,8487,15.5202588320209,,,,0,8548,0,0
Spain,2022,Spain,real madrid,girona fc,Girona FC,LaLiga,Arrivals,Miguel Gutiérrez,https://www.transfermarkt.com/miguel-gutierrez/profil/spieler/525299,Left-Back,21,Spain,Real Madrid,LaLiga,1.1e+07,FALSE,,Summer,39,36,2,2577,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,girona,real madrid,left-back,real madrid,girona,8548,16.2134059216717,,,,0,8548,1,1
Spain,2022,Spain,atlético,girona fc,Girona FC,LaLiga,Arrivals,Rodrigo Riquelme,https://www.transfermarkt.com/rodrigo-riquelme/profil/spieler/461617,Left Winger,22,Spain,Atlético,LaLiga,0,TRUE,loan transfer,Summer,36,35,5,2308,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,girona,atlético,left winger,atltico,girona,8406,0,,,,0,8550,1,0
Spain,2022,Spain,atlético,valencia cf,Valencia CF,LaLiga,Arrivals,Samuel Lino,https://www.transfermarkt.com/samuel-lino/profil/spieler/694928,Left Winger,22,Brazil,Atlético,LaLiga,0,TRUE,loan transfer,Summer,42,41,8,3161,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2022,2022,valencia,atlético,left winger,atltico,valencia,8414,0,,,,0,8550,0,0
Spain,2022,Spain,barcelona,ca osasuna,CA Osasuna,LaLiga,Arrivals,Abde Ezzalzouli,https://www.transfermarkt.com/abde-ezzalzouli/profil/spieler/724520,Left Winger,20,Morocco,Barcelona,LaLiga,0,TRUE,loan transfer,Summer,34,34,6,1903,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2022,2022,ca osasuna,barcelona,left winger,barcelona,ca osasuna,8417,0,,,,0,8550,0,0
Spain,2022,Spain,ud almería,rcd espanyol barcelona,RCD Espanyol Barcelona,LaLiga,Arrivals,José Carlos Lazo,https://www.transfermarkt.com/jose-carlos-lazo/profil/spieler/282410,Left Winger,26,Spain,UD Almería,LaLiga,0,FALSE,,Summer,37,14,1,342,https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2022,2022,espanyol,ud almería,left winger,ud almera,espanyol,8508,0,,,,0,8550,1,0
Spain,2022,Spain,real valladolid,girona fc,Girona FC,LaLiga,Arrivals,Toni Villa,https://www.transfermarkt.com/toni-villa/profil/spieler/337066,Left Winger,27,Spain,Real Valladolid,LaLiga,0,FALSE,,Summer,28,26,1,977,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,girona,real valladolid,left winger,real valladolid,girona,8550,0,,,,0,8550,1,1
Spain,2022,Spain,espanyol,rayo vallecano,Rayo Vallecano,LaLiga,Arrivals,Raúl de Tomás,https://www.transfermarkt.com/raul-de-tomas/profil/spieler/162038,Centre-Forward,27,Spain,Espanyol,LaLiga,1.1e+07,FALSE,,Summer,21,19,4,804,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2022,2022,rayo vallecano,espanyol,centre-forward,espanyol,rayo vallecano,8502,16.2134059216717,Spain,2021,0.578947368421053,0.578947368421053,8593,1,0
Spain,2022,Spain,real madrid,getafe cf,Getafe CF,LaLiga,Arrivals,Borja Mayoral,https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976,Centre-Forward,25,Spain,Real Madrid,LaLiga,1e+07,FALSE,,Summer,41,38,9,2896,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2022,2022,getafe,real madrid,centre-forward,real madrid,getafe,8525,16.1180957509583,Spain,2021,0.257894736842105,0.257894736842105,8593,1,0
Spain,2022,Spain,getafe,valencia cf,Valencia CF,LaLiga,Arrivals,Hugo Duro,https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,Centre-Forward,22,Spain,Getafe,LaLiga,4e+06,FALSE,,Summer,39,34,2,1578,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2022,2022,valencia,getafe,centre-forward,getafe,valencia,8535,15.2018051690841,Spain,2021,0.615789473684211,0.615789473684211,8593,1,0
